image_path,mask_path,training_stage
training_input_original/ISIC_0014849.jpg,training_output_mask/ISIC_0014849_segmentation.png,Training
training_input_original/ISIC_0014850.jpg,training_output_mask/ISIC_0014850_segmentation.png,Training
training_input_original/ISIC_0014851.jpg,training_output_mask/ISIC_0014851_segmentation.png,Training
training_input_original/ISIC_0014853.jpg,training_output_mask/ISIC_0014853_segmentation.png,Training
training_input_original/ISIC_0014854.jpg,training_output_mask/ISIC_0014854_segmentation.png,Training
training_input_original/ISIC_0014855.jpg,training_output_mask/ISIC_0014855_segmentation.png,Training
training_input_original/ISIC_0014860.jpg,training_output_mask/ISIC_0014860_segmentation.png,Training
training_input_original/ISIC_0014862.jpg,training_output_mask/ISIC_0014862_segmentation.png,Training
training_input_original/ISIC_0014863.jpg,training_output_mask/ISIC_0014863_segmentation.png,Training
training_input_original/ISIC_0014867.jpg,training_output_mask/ISIC_0014867_segmentation.png,Training
training_input_original/ISIC_0014868.jpg,training_output_mask/ISIC_0014868_segmentation.png,Training
training_input_original/ISIC_0014869.jpg,training_output_mask/ISIC_0014869_segmentation.png,Training
training_input_original/ISIC_0014872.jpg,training_output_mask/ISIC_0014872_segmentation.png,Training
training_input_original/ISIC_0014876.jpg,training_output_mask/ISIC_0014876_segmentation.png,Training
training_input_original/ISIC_0014879.jpg,training_output_mask/ISIC_0014879_segmentation.png,Training
training_input_original/ISIC_0014883.jpg,training_output_mask/ISIC_0014883_segmentation.png,Training
training_input_original/ISIC_0014890.jpg,training_output_mask/ISIC_0014890_segmentation.png,Training
training_input_original/ISIC_0014891.jpg,training_output_mask/ISIC_0014891_segmentation.png,Training
training_input_original/ISIC_0014897.jpg,training_output_mask/ISIC_0014897_segmentation.png,Training
training_input_original/ISIC_0014898.jpg,training_output_mask/ISIC_0014898_segmentation.png,Training
training_input_original/ISIC_0014901.jpg,training_output_mask/ISIC_0014901_segmentation.png,Training
training_input_original/ISIC_0014903.jpg,training_output_mask/ISIC_0014903_segmentation.png,Training
training_input_original/ISIC_0014907.jpg,training_output_mask/ISIC_0014907_segmentation.png,Training
training_input_original/ISIC_0014908.jpg,training_output_mask/ISIC_0014908_segmentation.png,Training
training_input_original/ISIC_0014910.jpg,training_output_mask/ISIC_0014910_segmentation.png,Training
training_input_original/ISIC_0014911.jpg,training_output_mask/ISIC_0014911_segmentation.png,Training
training_input_original/ISIC_0014912.jpg,training_output_mask/ISIC_0014912_segmentation.png,Training
training_input_original/ISIC_0014913.jpg,training_output_mask/ISIC_0014913_segmentation.png,Training
training_input_original/ISIC_0014915.jpg,training_output_mask/ISIC_0014915_segmentation.png,Training
training_input_original/ISIC_0014919.jpg,training_output_mask/ISIC_0014919_segmentation.png,Training
training_input_original/ISIC_0014920.jpg,training_output_mask/ISIC_0014920_segmentation.png,Training
training_input_original/ISIC_0014921.jpg,training_output_mask/ISIC_0014921_segmentation.png,Training
training_input_original/ISIC_0014922.jpg,training_output_mask/ISIC_0014922_segmentation.png,Training
training_input_original/ISIC_0014923.jpg,training_output_mask/ISIC_0014923_segmentation.png,Training
training_input_original/ISIC_0014925.jpg,training_output_mask/ISIC_0014925_segmentation.png,Training
training_input_original/ISIC_0014926.jpg,training_output_mask/ISIC_0014926_segmentation.png,Training
training_input_original/ISIC_0014927.jpg,training_output_mask/ISIC_0014927_segmentation.png,Training
training_input_original/ISIC_0014928.jpg,training_output_mask/ISIC_0014928_segmentation.png,Training
training_input_original/ISIC_0014930.jpg,training_output_mask/ISIC_0014930_segmentation.png,Training
training_input_original/ISIC_0014931.jpg,training_output_mask/ISIC_0014931_segmentation.png,Training
training_input_original/ISIC_0014932.jpg,training_output_mask/ISIC_0014932_segmentation.png,Training
training_input_original/ISIC_0014933.jpg,training_output_mask/ISIC_0014933_segmentation.png,Training
training_input_original/ISIC_0014936.jpg,training_output_mask/ISIC_0014936_segmentation.png,Training
training_input_original/ISIC_0014937.jpg,training_output_mask/ISIC_0014937_segmentation.png,Training
training_input_original/ISIC_0014938.jpg,training_output_mask/ISIC_0014938_segmentation.png,Training
training_input_original/ISIC_0014940.jpg,training_output_mask/ISIC_0014940_segmentation.png,Training
training_input_original/ISIC_0014941.jpg,training_output_mask/ISIC_0014941_segmentation.png,Training
training_input_original/ISIC_0014942.jpg,training_output_mask/ISIC_0014942_segmentation.png,Training
training_input_original/ISIC_0014943.jpg,training_output_mask/ISIC_0014943_segmentation.png,Training
training_input_original/ISIC_0014944.jpg,training_output_mask/ISIC_0014944_segmentation.png,Training
training_input_original/ISIC_0014945.jpg,training_output_mask/ISIC_0014945_segmentation.png,Training
training_input_original/ISIC_0014946.jpg,training_output_mask/ISIC_0014946_segmentation.png,Training
training_input_original/ISIC_0014947.jpg,training_output_mask/ISIC_0014947_segmentation.png,Training
training_input_original/ISIC_0014948.jpg,training_output_mask/ISIC_0014948_segmentation.png,Training
training_input_original/ISIC_0014951.jpg,training_output_mask/ISIC_0014951_segmentation.png,Training
training_input_original/ISIC_0014952.jpg,training_output_mask/ISIC_0014952_segmentation.png,Training
training_input_original/ISIC_0014955.jpg,training_output_mask/ISIC_0014955_segmentation.png,Training
training_input_original/ISIC_0014956.jpg,training_output_mask/ISIC_0014956_segmentation.png,Training
training_input_original/ISIC_0014957.jpg,training_output_mask/ISIC_0014957_segmentation.png,Training
training_input_original/ISIC_0014958.jpg,training_output_mask/ISIC_0014958_segmentation.png,Training
training_input_original/ISIC_0014961.jpg,training_output_mask/ISIC_0014961_segmentation.png,Training
training_input_original/ISIC_0014962.jpg,training_output_mask/ISIC_0014962_segmentation.png,Training
training_input_original/ISIC_0014963.jpg,training_output_mask/ISIC_0014963_segmentation.png,Training
training_input_original/ISIC_0014964.jpg,training_output_mask/ISIC_0014964_segmentation.png,Training
training_input_original/ISIC_0014966.jpg,training_output_mask/ISIC_0014966_segmentation.png,Training
training_input_original/ISIC_0014968.jpg,training_output_mask/ISIC_0014968_segmentation.png,Training
training_input_original/ISIC_0014969.jpg,training_output_mask/ISIC_0014969_segmentation.png,Training
training_input_original/ISIC_0014973.jpg,training_output_mask/ISIC_0014973_segmentation.png,Training
training_input_original/ISIC_0014974.jpg,training_output_mask/ISIC_0014974_segmentation.png,Training
training_input_original/ISIC_0014975.jpg,training_output_mask/ISIC_0014975_segmentation.png,Training
training_input_original/ISIC_0014982.jpg,training_output_mask/ISIC_0014982_segmentation.png,Training
training_input_original/ISIC_0014983.jpg,training_output_mask/ISIC_0014983_segmentation.png,Training
training_input_original/ISIC_0014985.jpg,training_output_mask/ISIC_0014985_segmentation.png,Training
training_input_original/ISIC_0014987.jpg,training_output_mask/ISIC_0014987_segmentation.png,Training
training_input_original/ISIC_0014989.jpg,training_output_mask/ISIC_0014989_segmentation.png,Training
training_input_original/ISIC_0014992.jpg,training_output_mask/ISIC_0014992_segmentation.png,Training
training_input_original/ISIC_0014994.jpg,training_output_mask/ISIC_0014994_segmentation.png,Training
training_input_original/ISIC_0014998.jpg,training_output_mask/ISIC_0014998_segmentation.png,Training
training_input_original/ISIC_0015002.jpg,training_output_mask/ISIC_0015002_segmentation.png,Training
training_input_original/ISIC_0015003.jpg,training_output_mask/ISIC_0015003_segmentation.png,Training
training_input_original/ISIC_0015005.jpg,training_output_mask/ISIC_0015005_segmentation.png,Training
training_input_original/ISIC_0015007.jpg,training_output_mask/ISIC_0015007_segmentation.png,Training
training_input_original/ISIC_0015008.jpg,training_output_mask/ISIC_0015008_segmentation.png,Training
training_input_original/ISIC_0015009.jpg,training_output_mask/ISIC_0015009_segmentation.png,Training
training_input_original/ISIC_0015011.jpg,training_output_mask/ISIC_0015011_segmentation.png,Training
training_input_original/ISIC_0015013.jpg,training_output_mask/ISIC_0015013_segmentation.png,Training
training_input_original/ISIC_0015016.jpg,training_output_mask/ISIC_0015016_segmentation.png,Training
training_input_original/ISIC_0015018.jpg,training_output_mask/ISIC_0015018_segmentation.png,Training
training_input_original/ISIC_0015019.jpg,training_output_mask/ISIC_0015019_segmentation.png,Training
training_input_original/ISIC_0015020.jpg,training_output_mask/ISIC_0015020_segmentation.png,Training
training_input_original/ISIC_0015021.jpg,training_output_mask/ISIC_0015021_segmentation.png,Training
training_input_original/ISIC_0015023.jpg,training_output_mask/ISIC_0015023_segmentation.png,Training
training_input_original/ISIC_0015026.jpg,training_output_mask/ISIC_0015026_segmentation.png,Training
training_input_original/ISIC_0015030.jpg,training_output_mask/ISIC_0015030_segmentation.png,Training
training_input_original/ISIC_0015031.jpg,training_output_mask/ISIC_0015031_segmentation.png,Training
training_input_original/ISIC_0015032.jpg,training_output_mask/ISIC_0015032_segmentation.png,Training
training_input_original/ISIC_0015034.jpg,training_output_mask/ISIC_0015034_segmentation.png,Training
training_input_original/ISIC_0015035.jpg,training_output_mask/ISIC_0015035_segmentation.png,Training
training_input_original/ISIC_0015037.jpg,training_output_mask/ISIC_0015037_segmentation.png,Training
training_input_original/ISIC_0015040.jpg,training_output_mask/ISIC_0015040_segmentation.png,Training
training_input_original/ISIC_0015041.jpg,training_output_mask/ISIC_0015041_segmentation.png,Training
training_input_original/ISIC_0015043.jpg,training_output_mask/ISIC_0015043_segmentation.png,Training
training_input_original/ISIC_0015046.jpg,training_output_mask/ISIC_0015046_segmentation.png,Training
training_input_original/ISIC_0015050.jpg,training_output_mask/ISIC_0015050_segmentation.png,Training
training_input_original/ISIC_0015051.jpg,training_output_mask/ISIC_0015051_segmentation.png,Training
training_input_original/ISIC_0015056.jpg,training_output_mask/ISIC_0015056_segmentation.png,Training
training_input_original/ISIC_0015057.jpg,training_output_mask/ISIC_0015057_segmentation.png,Training
training_input_original/ISIC_0015060.jpg,training_output_mask/ISIC_0015060_segmentation.png,Training
training_input_original/ISIC_0015062.jpg,training_output_mask/ISIC_0015062_segmentation.png,Training
training_input_original/ISIC_0015064.jpg,training_output_mask/ISIC_0015064_segmentation.png,Training
training_input_original/ISIC_0015071.jpg,training_output_mask/ISIC_0015071_segmentation.png,Training
training_input_original/ISIC_0015078.jpg,training_output_mask/ISIC_0015078_segmentation.png,Training
training_input_original/ISIC_0015079.jpg,training_output_mask/ISIC_0015079_segmentation.png,Training
training_input_original/ISIC_0015082.jpg,training_output_mask/ISIC_0015082_segmentation.png,Training
training_input_original/ISIC_0015089.jpg,training_output_mask/ISIC_0015089_segmentation.png,Training
training_input_original/ISIC_0015102.jpg,training_output_mask/ISIC_0015102_segmentation.png,Training
training_input_original/ISIC_0015108.jpg,training_output_mask/ISIC_0015108_segmentation.png,Training
training_input_original/ISIC_0015109.jpg,training_output_mask/ISIC_0015109_segmentation.png,Training
training_input_original/ISIC_0015113.jpg,training_output_mask/ISIC_0015113_segmentation.png,Training
training_input_original/ISIC_0015115.jpg,training_output_mask/ISIC_0015115_segmentation.png,Training
training_input_original/ISIC_0015118.jpg,training_output_mask/ISIC_0015118_segmentation.png,Training
training_input_original/ISIC_0015124.jpg,training_output_mask/ISIC_0015124_segmentation.png,Training
training_input_original/ISIC_0015125.jpg,training_output_mask/ISIC_0015125_segmentation.png,Training
training_input_original/ISIC_0015127.jpg,training_output_mask/ISIC_0015127_segmentation.png,Training
training_input_original/ISIC_0015129.jpg,training_output_mask/ISIC_0015129_segmentation.png,Training
training_input_original/ISIC_0015130.jpg,training_output_mask/ISIC_0015130_segmentation.png,Training
training_input_original/ISIC_0015132.jpg,training_output_mask/ISIC_0015132_segmentation.png,Training
training_input_original/ISIC_0015133.jpg,training_output_mask/ISIC_0015133_segmentation.png,Training
training_input_original/ISIC_0015136.jpg,training_output_mask/ISIC_0015136_segmentation.png,Training
training_input_original/ISIC_0015139.jpg,training_output_mask/ISIC_0015139_segmentation.png,Training
training_input_original/ISIC_0015140.jpg,training_output_mask/ISIC_0015140_segmentation.png,Training
training_input_original/ISIC_0015142.jpg,training_output_mask/ISIC_0015142_segmentation.png,Training
training_input_original/ISIC_0015144.jpg,training_output_mask/ISIC_0015144_segmentation.png,Training
training_input_original/ISIC_0015146.jpg,training_output_mask/ISIC_0015146_segmentation.png,Training
training_input_original/ISIC_0015150.jpg,training_output_mask/ISIC_0015150_segmentation.png,Training
training_input_original/ISIC_0015152.jpg,training_output_mask/ISIC_0015152_segmentation.png,Training
